id,title,old_price,price,href,brand,category
330847066,Підпірка BRADAS для рослин перголу 75x27см (TYRD75),0,172,https://rozetka.com.ua/ua/330847066/p330847066/,Bradas,Садові огорожі
347582328,Огородження балконів скляне 1000х1000 мм Gustavo на стійках скло 10 мм загартоване,7760,6540,https://rozetka.com.ua/ua/347582328/p347582328/,Splenko,Садові огорожі
294622888,"Набір Огорожа для газону Алеана Парканчік (4 в 1), білий 65х55 см",0,393,https://rozetka.com.ua/ua/294622888/p294622888/,Алеана,Садові огорожі
305316908,"Стрічка для забору STAKETS 5,5см х 50м, 450г / м2",0,560,https://rozetka.com.ua/ua/305316908/p305316908/,,Садові огорожі
352351638,"Стрічка газонна Verto, бордюрна, 10см x 9м, коричнева",0,221,https://rozetka.com.ua/ua/352351638/p352351638/,Verto,Садові огорожі
215684257,Бордюр садовий хвилястий 9 м*10 см,0,185,https://rozetka.com.ua/ua/215684257/p215684257/,Bradas,Садові огорожі
352403814,"Стрічка бордюрна ""Екобордюр Тип 2"" 20м*103мм коричневий",0,481,https://rozetka.com.ua/ua/352403814/p352403814/,,Садові огорожі
360117393,Бордюр садовий прямий Екобордюр Стандарт 10м х 11см зелений - 49412 49412,0,322,https://rozetka.com.ua/ua/360117393/p360117393/,Bradas,Садові огорожі
292676898,Бордюрна стрічка хвиляста Bradas 9м х 25см (OBFGY 0925),0,458,https://rozetka.com.ua/ua/292676898/p292676898/,Bradas,Садові огорожі
300034913,"Палісад BRADAS PALGARDEN коричневий 2,5м (OBP1202-002BN)",0,460,https://rozetka.com.ua/ua/300034913/p300034913/,Bradas,Садові огорожі
327444397,Кованая стойка для ограждения Артдеко 1500х12 невальцованная (25.002),0,124,https://rozetka.com.ua/ua/327444397/p327444397/,Artdeco,Садові огорожі
66906462,"Декоративний бордюр для саду,10*4*120 см,теракотовий,""зубці"" (ПФ-16244)",0,520,https://rozetka.com.ua/ua/66906462/p66906462/,MultyHome,Садові огорожі
359184204,Бордюр садовий Vodaland-Standartpark пластиковий Country Premium H110 чорний 80 м 80401-80-BK,0,2450,https://rozetka.com.ua/ua/359184204/p359184204/,Vodaland,Садові огорожі
359184237,Бордюр Vodaland сталевий оцинкований L-тип H200 925004,0,714,https://rozetka.com.ua/ua/359184237/p359184237/,Vodaland,Садові огорожі
359184294,Бордюр Vodaland алюмінієвий L-тип H50 945001,0,521,https://rozetka.com.ua/ua/359184294/p359184294/,Vodaland,Садові огорожі
359184333,Смуга бордюрна Vodaland пластикова H150 зелена 9м 8215-GN,0,198,https://rozetka.com.ua/ua/359184333/p359184333/,Vodaland,Садові огорожі
359184327,"К-т для укривання винограду, дерев, кущів на зиму 5 дерев, Vodaland-Standartpark чорний колір K08215/5-BK",0,1877,https://rozetka.com.ua/ua/359184327/p359184327/,Vodaland,Садові огорожі
359184351,Бордюр тротуарний Vodaland пластиковий H62 3 м чорний 8210-62,0,280,https://rozetka.com.ua/ua/359184351/p359184351/,Vodaland,Садові огорожі
341029699,Садова огорожа Пласт Плотик зелений PP8714,0,43,https://rozetka.com.ua/ua/341029699/p341029699/,Пласт,Садові огорожі
359864553,Георешітка Vodaland пластикова H50 чарунка 220*220 8750,0,721,https://rozetka.com.ua/ua/359864553/p359864553/,Vodaland,Садові огорожі
320449831,"Ламелі для секції паркану-жалюзі 2000 * 1400 Колір по RAL пофарбований з двох сторін, 14 ламелей, планки, саморізи",0,2810,https://rozetka.com.ua/ua/320449831/p320449831/,Без бренда,Садові огорожі
327736864,Ламелі для секції паркану-жалюзі 1 * 1 м.кв колір під дерево,1100,1095,https://rozetka.com.ua/ua/327736864/p327736864/,Без бренда,Садові огорожі
327736879,"Ламелі для секції паркану-жалюзі 1 * 1 м.кв колір по RAL (мат) пофарбований з двох сторін, синій",1100,1200,https://rozetka.com.ua/ua/327736879/p327736879/,Без бренда,Садові огорожі
326879917,Бордюр газонний прямий 10 см x 9 м Cellfast чорний,206,185,https://rozetka.com.ua/ua/326879917/p326879917/,Cellfast,Садові огорожі
281807503,Садова Огорожа Polimod Акація 490*590*20 зелений,0,687,https://rozetka.com.ua/ua/281807503/p281807503/,,Садові огорожі
359149992,"Стрічка газонна Verto, бордюрна, 10см x 9м, коричнева",0,222,https://rozetka.com.ua/ua/359149992/p359149992/,Verto,Садові огорожі
359150865,"Дріт садовий Verto, 5мм х 4м, зелений",0,127,https://rozetka.com.ua/ua/359150865/p359150865/,Verto,Садові огорожі
359150991,"Стрічка газонна Verto, бордюрна, 10см x 9м, зелена",0,222,https://rozetka.com.ua/ua/359150991/p359150991/,Verto,Садові огорожі
359184186,Бордюр садовий Vodaland-Standartpark пластиковий Country Standard H100 коричневий 15 м 82952-15-BN,0,366,https://rozetka.com.ua/ua/359184186/p359184186/,Vodaland,Садові огорожі
359184195,К-т Vodaland-Standartpark для формування клумб на 28 м.кв. (4м*7м) чорний колір K82952/2-BK,0,1711,https://rozetka.com.ua/ua/359184195/p359184195/,Vodaland,Садові огорожі
359184213,Бордюр Vodaland з нержавіючої сталі L-тип H100 995002,0,1222,https://rozetka.com.ua/ua/359184213/p359184213/,Vodaland,Садові огорожі
359184216,Бордюр садовий Vodaland-Standartpark пластиковий Country Premium H110 зелений 80 м 82401-80-GN,0,2450,https://rozetka.com.ua/ua/359184216/p359184216/,Vodaland,Садові огорожі
359184222,Бордюр Vodaland алюмінієвий L-тип H200 945004,0,1106,https://rozetka.com.ua/ua/359184222/p359184222/,Vodaland,Садові огорожі
359184252,Смуга бордюрна Vodaland пластикова H150 коричнева 9м 8215-BN,0,198,https://rozetka.com.ua/ua/359184252/p359184252/,Vodaland,Садові огорожі
359184255,"К-т Vodaland для формування клумб та укривання рослин на зиму 10 дерев/кущів, бордюр Н44 мм. K823044/10",0,5166,https://rozetka.com.ua/ua/359184255/p359184255/,Vodaland,Садові огорожі
359184258,Бордюр садовий Vodaland-Standartpark пластиковий Country Premium H110 коричневий 80 м 82401-80-BN,0,2450,https://rozetka.com.ua/ua/359184258/p359184258/,Vodaland,Садові огорожі
359184279,Бордюр Vodaland з нержавіючої сталі L-тип H200 995004,0,1822,https://rozetka.com.ua/ua/359184279/p359184279/,Vodaland,Садові огорожі
359184288,"К-т для укривання винограду, дерев, кущів на зиму 5 дерев, Vodaland-Standartpark коричневий колір K08215/5-BN",0,1877,https://rozetka.com.ua/ua/359184288/p359184288/,Vodaland,Садові огорожі
359184315,"К-т Vodaland для формування клумб та укривання рослин на зиму 5 дерев/кущів, бордюр Н62 мм. K823062/5",0,2554,https://rozetka.com.ua/ua/359184315/p359184315/,Vodaland,Садові огорожі
359184321,Бордюр садовий Vodaland пластиковий Country Standard H100 зелений 200 м 82952-200-GN,0,4972,https://rozetka.com.ua/ua/359184321/p359184321/,Vodaland,Садові огорожі
359184336,"Бордюр тротуарний Vodaland пластиковий H44 1,5 м чорний 8230-44",0,156,https://rozetka.com.ua/ua/359184336/p359184336/,Vodaland,Садові огорожі
320449897,"Ламелі для секції паркану-жалюзі 2000 * 1600 Колір по RAL пофарбований з двох сторін, 16 ламелей, планки, саморізи",0,3180,https://rozetka.com.ua/ua/320449897/p320449897/,,Садові огорожі
326879899,Бордюр газонний прямий 20 см x 9 м Cellfast чорний,410,369,https://rozetka.com.ua/ua/326879899/p326879899/,Cellfast,Садові огорожі
327444403,Кованая стойка для ограждения Артдеко 1500х12 невальцованная (25.001),0,121,https://rozetka.com.ua/ua/327444403/p327444403/,Artdeco,Садові огорожі
327736867,Ламелі для секції паркану-жалюзі 1 * 1 м.кв колір чорний,1100,1200,https://rozetka.com.ua/ua/327736867/p327736867/,Без бренда,Садові огорожі
327736870,"Ламелі для секції паркану-жалюзі 1 * 1 м.кв колір по RAL (мат) пофарбований з двох сторін, темно червоний",1100,1200,https://rozetka.com.ua/ua/327736870/p327736870/,Без бренда,Садові огорожі
327736873,"Ламелі для секції паркану-жалюзі 1 * 1 м.кв колір по RAL (мат) пофарбований з двох сторін, зелений",1100,1200,https://rozetka.com.ua/ua/327736873/p327736873/,Без бренда,Садові огорожі
328107133,"Бордюр хвилястий Bradas 9мх20см, коричневий (OBFB 0920)",0,371,https://rozetka.com.ua/ua/328107133/p328107133/,Bradas,Садові огорожі
330571078,Набір Алеана Огорожа для газону Парканчик (теракот) 38228,0,440,https://rozetka.com.ua/ua/330571078/p330571078/,Алеана,Садові огорожі
330844297,Опора для рослин BRADAS 7х90см (TYRP20790),0,89,https://rozetka.com.ua/ua/330844297/p330844297/,Bradas,Садові огорожі
330844870,Підставка BRADAS для рослин з кільцями 75см (TYRP75),0,118,https://rozetka.com.ua/ua/330844870/p330844870/,Bradas,Садові огорожі
330845218,Кільцева опора для рослин BRADAS 1/2 D=40см H=35см (TYRP44035),0,90,https://rozetka.com.ua/ua/330845218/p330845218/,Bradas,Садові огорожі
330846568,Підставка кільцева BRADAS для рослин D= 45см H=90см (TYRP14590),0,362,https://rozetka.com.ua/ua/330846568/p330846568/,Bradas,Садові огорожі
330847348,Підставка BRADAS для рослин з кільцями 120см (TYRP120),0,193,https://rozetka.com.ua/ua/330847348/p330847348/,Bradas,Садові огорожі
330848191,Підставка BRADAS для рослин з кільцями 90см (TYRP90),0,143,https://rozetka.com.ua/ua/330848191/p330848191/,Bradas,Садові огорожі
336074224,Огорожа для саду Flora IPLSU коричнева 3.2м 92569 (AND009706),0,723,https://rozetka.com.ua/ua/336074224/p336074224/,Flora,Садові огорожі
336369886,"Садовий бордюр пластиковий теракотовий 4,05 м. Польща 590714",0,1069,https://rozetka.com.ua/ua/336369886/p336369886/,BST,Садові огорожі
336369931,"Бордюр для саду коричневий 3,02 м. Польща 590719",0,938,https://rozetka.com.ua/ua/336369931/p336369931/,BST,Садові огорожі
293806518,Бордюр газонний хвилястий 10 см x 9 м Cellfast коричневий,205,184,https://rozetka.com.ua/ua/293806518/p293806518/,Cellfast,Садові огорожі
293806568,Анкер для окантовки 50шт Zmm Maxpol,0,230,https://rozetka.com.ua/ua/293806568/p293806568/,ZMM Maxpol,Садові огорожі
293806578,Палісадник високий 12 см світло коричневий (15 шт./2 м.п.) Zmm Maxpol,0,400,https://rozetka.com.ua/ua/293806578/p293806578/,ZMM Maxpol,Садові огорожі
293806828,Декоративний бордюр сірий 11.6 см х 60 см Zmm Maxpol,0,40,https://rozetka.com.ua/ua/293806828/p293806828/,ZMM Maxpol,Садові огорожі
293806868,Бордюр газонний хвилястий 15 см x 9 м Cellfast коричневий,309,278,https://rozetka.com.ua/ua/293806868/p293806868/,Cellfast,Садові огорожі
293806918,Окантовка 1 х 4.5см Zmm Maxpol,0,99,https://rozetka.com.ua/ua/293806918/p293806918/,ZMM Maxpol,Садові огорожі
293806968,Бордюр газонний хвилястий 20 см x 9 м Cellfast зелений,409,368,https://rozetka.com.ua/ua/293806968/p293806968/,Cellfast,Садові огорожі
293807053,Бордюр газонний хвилястий 20 см x 9 м Cellfast коричневий,409,368,https://rozetka.com.ua/ua/293807053/p293807053/,Cellfast,Садові огорожі
293807068,Кілки для грунту 180 мм Zmm Maxpol,0,95,https://rozetka.com.ua/ua/293807068/p293807068/,ZMM Maxpol,Садові огорожі
293807073,Окантовка 1м х 7см Zmm Maxpol,0,132,https://rozetka.com.ua/ua/293807073/p293807073/,ZMM Maxpol,Садові огорожі
293807103,Палісадник травниковий 6 см графітовий (15 шт./2 м.п.) Zmm Maxpol,0,370,https://rozetka.com.ua/ua/293807103/p293807103/,ZMM Maxpol,Садові огорожі
293807143,Палісадник високий 12 см графітовий (15 шт./2 м.п.) Zmm Maxpol,0,400,https://rozetka.com.ua/ua/293807143/p293807143/,ZMM Maxpol,Садові огорожі
293807858,Бордюр газонний хвилястий 10 см x 9 м Cellfast темно-зелений,205,184,https://rozetka.com.ua/ua/293807858/p293807858/,Cellfast,Садові огорожі
293807838,Бордюр газонний хвилястий 20 см x 9 м Cellfast темно-зелений,409,368,https://rozetka.com.ua/ua/293807838/p293807838/,Cellfast,Садові огорожі
293807898,Бордюр газонний хвилястий 15 см x 9 м Cellfast темно-зелений,309,278,https://rozetka.com.ua/ua/293807898/p293807898/,Cellfast,Садові огорожі
293807948,Палісадник високий 12 см темно коричневий (15 шт./2 м.п.) Zmm Maxpol,0,400,https://rozetka.com.ua/ua/293807948/p293807948/,ZMM Maxpol,Садові огорожі
293807958,Палісадник травниковий 6 см темно коричневий (15 шт./2 м.п.) Zmm Maxpol,0,370,https://rozetka.com.ua/ua/293807958/p293807958/,ZMM Maxpol,Садові огорожі
293807963,Палісадник середній 6 см світло-коричневий (15 шт./2 м.п.) Zmm Maxpol,0,325,https://rozetka.com.ua/ua/293807963/p293807963/,ZMM Maxpol,Садові огорожі
66906651,"Декоративний бордюр для саду, 9*0,5*600 см, сіро-коричневий (ПФ-16246)",0,640,https://rozetka.com.ua/ua/66906651/p66906651/,MultyHome,Садові огорожі
97900324,Бордюр садовий декоративний ZMM-MAXPOL Palisada MIDI Plus теракотовий,0,370,https://rozetka.com.ua/ua/97900324/p97900324/,ZMM Maxpol,Садові огорожі
97900354,Бордюр пластиковий тротуарний висотою 45 мм (довжина 1 м) ZMM-MAXPOL,0,84,https://rozetka.com.ua/ua/97900354/p97900354/,ZMM Maxpol,Садові огорожі
153695102,Огорожі з профільних труб VMOM011 Kidigo (VMOM011),0,4590,https://rozetka.com.ua/ua/153695102/p153695102/,KIDIGO,Садові огорожі
153695753,Металеву огорожу VMOM002 Kidigo (VMOM002),0,2370,https://rozetka.com.ua/ua/153695753/p153695753/,KIDIGO,Садові огорожі
198783373,Бордюрна стрічка для саду фігурна (15x9) Зелена,0,563,https://rozetka.com.ua/ua/198783373/p198783373/,Укргеодор,Садові огорожі
202483891,Бордюр садовий зелений Gardena 9х15 см (00538-20),0,642,https://rozetka.com.ua/ua/202483891/p202483891/,Gardena,Садові огорожі
230131903,"Стрічка VERTO газонна 20 cm x 9 m, зелена",0,369,https://rozetka.com.ua/ua/230131903/p230131903/,Verto,Садові огорожі
237892921,Бордюрна стрічка Альта-Профіль 0.65х150х9000 мм жовтий,0,201,https://rozetka.com.ua/ua/237892921/p237892921/,Альта-Профиль,Садові огорожі
237893257,Бордюрна стрічка Альта-Профіль 0.65х150х9000 мм червоний,0,201,https://rozetka.com.ua/ua/237893257/p237893257/,Альта-Профиль,Садові огорожі
237893371,Бордюрна стрічка Альта-Профіль 0.65х150х9000 мм салатовий,0,201,https://rozetka.com.ua/ua/237893371/p237893371/,Альта-Профиль,Садові огорожі
237893893,Бордюрна стрічка Альта-Профіль 0.65х150х9000 мм помаранчевий,0,201,https://rozetka.com.ua/ua/237893893/p237893893/,Альта-Профиль,Садові огорожі
239292223,"Стрічка VERTO газонна 10 cm x 9 m, зелена",0,193,https://rozetka.com.ua/ua/239292223/p239292223/,Verto,Садові огорожі
